name,lang,id,n,size(B),cpu-time(s),mem(KB),status,make-time(s),elapsed-time(s),threefour(s),onetwo(s),cpu-time-mean(s),cpu-time-variance,cpu-time-sample
fasta,ifc,3,25000000,1217,7.249,2142208,0,2.98,7.252,0.000,0.000,0.000,0.000,1
fasta,ifc,3,25000000,1217,7.010,2146304,0,2.98,7.013,0.000,0.000,0.000,0.000,1
fasta,ifc,3,25000000,1217,6.979,2146304,0,2.98,6.984,0.000,0.000,0.000,0.000,1
fasta,ifc,3,25000000,1217,7.075,2142208,0,2.98,7.078,0.000,0.000,0.000,0.000,1
fasta,ifc,3,25000000,1217,7.112,2146304,0,2.98,7.116,0.000,0.000,0.000,0.000,1
fasta,ifc,3,25000000,1217,7.218,2142208,0,2.98,7.220,0.000,0.000,0.000,0.000,1
fasta,ifc,3,25000000,1217,7.082,2142208,0,2.98,7.085,0.000,0.000,0.000,0.000,1
fasta,ifc,3,25000000,1217,7.110,2150400,0,2.98,7.113,0.000,0.000,0.000,0.000,1
fasta,ifc,3,25000000,1217,7.135,2146304,0,2.98,7.138,0.000,0.000,0.000,0.000,1
fasta,graalvmaot,8,250000,894,0.191,19329024,0,97.74,0.389,0.000,0.000,0.000,0.000,1
fasta,graalvmaot,8,25000000,894,13.714,315564032,0,97.74,14.015,0.000,0.000,0.000,0.000,1
fasta,graalvmaot,8,25000000,894,10.819,62451712,0,97.74,10.826,0.000,0.000,0.000,0.000,1
fasta,graalvmaot,8,25000000,894,10.787,62447616,0,97.74,10.793,0.000,0.000,0.000,0.000,1
fasta,graalvmaot,8,25000000,894,10.800,62451712,0,97.74,10.806,0.000,0.000,0.000,0.000,1
fasta,graalvmaot,8,25000000,894,10.852,62451712,0,97.74,10.858,0.000,0.000,0.000,0.000,1
fasta,graalvmaot,8,25000000,894,11.114,62443520,0,97.74,11.121,0.000,0.000,0.000,0.000,1
fasta,graalvmaot,8,25000000,894,10.815,62443520,0,97.74,10.821,0.000,0.000,0.000,0.000,1
fasta,graalvmaot,8,25000000,894,10.833,62443520,0,97.74,10.839,0.000,0.000,0.000,0.000,1
fasta,graalvmaot,8,25000000,894,10.778,62451712,0,97.74,10.784,0.000,0.000,0.000,0.000,1
fasta,graalvmaot,8,25000000,894,10.791,62459904,0,97.74,10.797,0.000,0.000,0.000,0.000,1
fasta,graalvmaot,8,25000000,894,11.002,62451712,0,97.74,11.008,0.000,0.000,0.000,0.000,1
fasta,graalvmaot,8,25000000,894,10.934,62447616,0,97.74,10.941,0.000,0.000,0.000,0.000,1
fasta,gpp,9,25000000,2758,1.622,267620352,0,6.43,0.974,0.000,0.000,0.000,0.000,1
fasta,gpp,9,25000000,2758,1.561,6279168,0,6.43,0.791,0.000,0.000,0.000,0.000,1
fasta,gpp,9,25000000,2758,1.615,6287360,0,6.43,0.818,0.000,0.000,0.000,0.000,1
fasta,gpp,9,25000000,2758,1.552,5959680,0,6.43,0.787,0.000,0.000,0.000,0.000,1
fasta,gpp,9,25000000,2758,1.552,6291456,0,6.43,0.786,0.000,0.000,0.000,0.000,1
fasta,gpp,9,25000000,2758,1.551,6180864,0,6.43,0.787,0.000,0.000,0.000,0.000,1
fasta,gpp,9,25000000,2758,1.554,6230016,0,6.43,0.788,0.000,0.000,0.000,0.000,1
fasta,gpp,9,25000000,2758,1.551,6094848,0,6.43,0.785,0.000,0.000,0.000,0.000,1
fasta,gpp,9,25000000,2758,1.550,5955584,0,6.43,0.786,0.000,0.000,0.000,0.000,1
fasta,gpp,9,25000000,2758,1.551,6279168,0,6.43,0.787,0.000,0.000,0.000,0.000,1
fasta,gpp,9,25000000,2758,1.547,6213632,0,6.43,0.784,0.000,0.000,0.000,0.000,1
fasta,gpp,9,25000000,2758,1.549,6131712,0,6.43,0.785,0.000,0.000,0.000,0.000,1
fasta,racket,1,250000,1071,0.540,125624320,0,0.00,1.809,0.000,0.000,0.000,0.000,1
fasta,racket,1,25000000,1071,19.021,389009408,0,0.00,19.193,0.000,0.000,0.000,0.000,1
fasta,racket,1,25000000,1071,18.645,125587456,0,0.00,18.704,0.000,0.000,0.000,0.000,1
fasta,racket,1,25000000,1071,18.635,127152128,0,0.00,18.689,0.000,0.000,0.000,0.000,1
fasta,racket,1,25000000,1071,18.733,127160320,0,0.00,18.793,0.000,0.000,0.000,0.000,1
fasta,racket,1,25000000,1071,18.700,125583360,0,0.00,18.758,0.000,0.000,0.000,0.000,1
fasta,racket,1,25000000,1071,18.688,127143936,0,0.00,18.746,0.000,0.000,0.000,0.000,1
fasta,racket,1,25000000,1071,18.563,127172608,0,0.00,18.621,0.000,0.000,0.000,0.000,1
fasta,racket,1,25000000,1071,18.518,125616128,0,0.00,18.576,0.000,0.000,0.000,0.000,1
fasta,racket,1,25000000,1071,18.525,127143936,0,0.00,18.585,0.000,0.000,0.000,0.000,1
fasta,racket,1,25000000,1071,18.533,125595648,0,0.00,18.594,0.000,0.000,0.000,0.000,1
fasta,racket,1,25000000,1071,18.475,125636608,0,0.00,18.533,0.000,0.000,0.000,0.000,1
fasta,racket,1,25000000,1071,18.703,125636608,0,0.00,18.761,0.000,0.000,0.000,0.000,1
fasta,python3,8,25000000,738,155.970,273608704,0,5.04,157.376,0.000,0.000,0.000,0.000,1
fasta,python3,8,25000000,738,157.193,11915264,0,5.04,157.256,0.000,0.000,0.000,0.000,1
fasta,python3,8,25000000,738,156.601,11923456,0,5.04,156.673,0.000,0.000,0.000,0.000,1
fasta,python3,8,25000000,738,153.096,11915264,0,5.04,153.166,0.000,0.000,0.000,0.000,1
fasta,python3,8,25000000,738,156.528,11931648,0,5.04,156.598,0.000,0.000,0.000,0.000,1
fasta,python3,8,25000000,738,156.157,11935744,0,5.04,156.221,0.000,0.000,0.000,0.000,1
fasta,python3,8,25000000,738,153.976,11931648,0,5.04,154.051,0.000,0.000,0.000,0.000,1
fasta,python3,8,25000000,738,153.542,11919360,0,5.04,153.620,0.000,0.000,0.000,0.000,1
fasta,python3,8,25000000,738,165.293,11931648,0,5.04,165.360,0.000,0.000,0.000,0.000,1
fasta,python3,8,25000000,738,157.364,11919360,0,5.04,157.432,0.000,0.000,0.000,0.000,1
fasta,python3,8,25000000,738,153.618,11927552,0,5.04,153.693,0.000,0.000,0.000,0.000,1
fasta,python3,8,25000000,738,153.770,11923456,0,5.04,153.849,0.000,0.000,0.000,0.000,1
fasta,java,5,25000000,2478,4.409,330039296,0,1.80,3.311,0.000,0.000,0.000,0.000,1
fasta,java,5,25000000,2478,4.189,68382720,0,1.80,1.296,0.000,0.000,0.000,0.000,1
fasta,java,5,25000000,2478,4.137,68399104,0,1.80,1.291,0.000,0.000,0.000,0.000,1
fasta,java,5,25000000,2478,4.180,66891776,0,1.80,1.300,0.000,0.000,0.000,0.000,1
fasta,java,5,25000000,2478,4.174,68481024,0,1.80,1.302,0.000,0.000,0.000,0.000,1
fasta,java,5,25000000,2478,4.155,68435968,0,1.80,1.288,0.000,0.000,0.000,0.000,1
fasta,java,5,25000000,2478,3.914,68517888,0,1.80,1.279,0.000,0.000,0.000,0.000,1
fasta,java,5,25000000,2478,4.165,68644864,0,1.80,1.279,0.000,0.000,0.000,0.000,1
fasta,java,5,25000000,2478,4.242,68546560,0,1.80,1.292,0.000,0.000,0.000,0.000,1
fasta,java,5,25000000,2478,4.202,68681728,0,1.80,1.300,0.000,0.000,0.000,0.000,1
fasta,java,5,25000000,2478,4.178,68575232,0,1.80,1.292,0.000,0.000,0.000,0.000,1
fasta,java,5,25000000,2478,4.207,68562944,0,1.80,1.298,0.000,0.000,0.000,0.000,1
fasta,clang,1,250000,1213,0.041,5038080,0,5.28,0.051,0.000,0.000,0.000,0.000,1
fasta,clang,1,25000000,1213,3.647,264167424,0,5.28,3.814,0.000,0.000,0.000,0.000,1
fasta,clang,1,25000000,1213,3.477,2396160,0,5.28,3.480,0.000,0.000,0.000,0.000,1
fasta,clang,1,25000000,1213,3.465,2392064,0,5.28,3.469,0.000,0.000,0.000,0.000,1
fasta,clang,1,25000000,1213,3.466,2392064,0,5.28,3.469,0.000,0.000,0.000,0.000,1
fasta,clang,1,25000000,1213,3.470,2396160,0,5.28,3.475,0.000,0.000,0.000,0.000,1
fasta,clang,1,25000000,1213,3.469,2400256,0,5.28,3.472,0.000,0.000,0.000,0.000,1
fasta,clang,1,25000000,1213,3.471,2400256,0,5.28,3.475,0.000,0.000,0.000,0.000,1
fasta,clang,1,25000000,1213,3.471,2392064,0,5.28,3.475,0.000,0.000,0.000,0.000,1
fasta,clang,1,25000000,1213,3.472,2420736,0,5.28,3.475,0.000,0.000,0.000,0.000,1
fasta,clang,1,25000000,1213,3.470,2396160,0,5.28,3.473,0.000,0.000,0.000,0.000,1
fasta,clang,1,25000000,1213,3.474,2396160,0,5.28,3.478,0.000,0.000,0.000,0.000,1
fasta,clang,1,25000000,1213,3.468,2392064,0,5.28,3.471,0.000,0.000,0.000,0.000,1
fasta,dartjit,4,25000000,1307,6.874,843816960,0,3.55,8.788,0.000,0.000,0.000,0.000,1
fasta,dartjit,4,25000000,1307,6.225,584962048,0,3.55,5.796,0.000,0.000,0.000,0.000,1
fasta,dartjit,4,25000000,1307,6.214,584015872,0,3.55,5.793,0.000,0.000,0.000,0.000,1
fasta,dartjit,4,25000000,1307,6.222,585142272,0,3.55,5.795,0.000,0.000,0.000,0.000,1
fasta,dartjit,4,25000000,1307,6.197,582414336,0,3.55,5.780,0.000,0.000,0.000,0.000,1
fasta,dartjit,4,25000000,1307,6.278,582328320,0,3.55,5.852,0.000,0.000,0.000,0.000,1
fasta,dartjit,4,25000000,1307,6.233,586018816,0,3.55,5.813,0.000,0.000,0.000,0.000,1
fasta,dartjit,4,25000000,1307,6.265,583536640,0,3.55,5.843,0.000,0.000,0.000,0.000,1
fasta,dartjit,4,25000000,1307,6.237,587976704,0,3.55,5.821,0.000,0.000,0.000,0.000,1
fasta,dartjit,4,25000000,1307,6.235,584843264,0,3.55,5.815,0.000,0.000,0.000,0.000,1
fasta,dartjit,4,25000000,1307,6.226,585801728,0,3.55,5.807,0.000,0.000,0.000,0.000,1
fasta,dartjit,4,25000000,1307,6.252,585138176,0,3.55,5.827,0.000,0.000,0.000,0.000,1
fasta,javaxint,2,25000000,1259,37.657,316870656,0,1.86,39.409,0.000,0.000,0.000,0.000,1
fasta,javaxint,2,25000000,1259,37.015,55447552,0,1.86,37.025,0.000,0.000,0.000,0.000,1
fasta,javaxint,2,25000000,1259,37.024,55255040,0,1.86,37.036,0.000,0.000,0.000,0.000,1
fasta,javaxint,2,25000000,1259,37.031,55373824,0,1.86,37.043,0.000,0.000,0.000,0.000,1
fasta,javaxint,2,25000000,1259,37.019,55291904,0,1.86,37.032,0.000,0.000,0.000,0.000,1
fasta,javaxint,2,25000000,1259,37.009,55296000,0,1.86,37.021,0.000,0.000,0.000,0.000,1
fasta,javaxint,2,25000000,1259,37.034,55255040,0,1.86,37.045,0.000,0.000,0.000,0.000,1
fasta,javaxint,2,25000000,1259,37.021,55250944,0,1.86,37.032,0.000,0.000,0.000,0.000,1
fasta,javaxint,2,25000000,1259,37.013,55296000,0,1.86,37.024,0.000,0.000,0.000,0.000,1
fasta,javaxint,2,25000000,1259,37.027,55504896,0,1.86,37.037,0.000,0.000,0.000,0.000,1
fasta,javaxint,2,25000000,1259,37.028,55439360,0,1.86,37.042,0.000,0.000,0.000,0.000,1
fasta,javaxint,2,25000000,1259,37.008,55283712,0,1.86,37.019,0.000,0.000,0.000,0.000,1
fasta,ifx,4,25000000,1355,1.516,263913472,0,4.44,1.519,0.000,0.000,0.000,0.000,1
fasta,ifx,4,25000000,1355,1.360,2150400,0,4.44,1.362,0.000,0.000,0.000,0.000,1
fasta,ifx,4,25000000,1355,1.410,2146304,0,4.44,1.413,0.000,0.000,0.000,0.000,1
fasta,ifx,4,25000000,1355,1.361,2150400,0,4.44,1.363,0.000,0.000,0.000,0.000,1
fasta,ifx,4,25000000,1355,1.363,2150400,0,4.44,1.365,0.000,0.000,0.000,0.000,1
fasta,ifx,4,25000000,1355,1.362,2146304,0,4.44,1.364,0.000,0.000,0.000,0.000,1
fasta,ifx,4,25000000,1355,1.373,2146304,0,4.44,1.375,0.000,0.000,0.000,0.000,1
fasta,ifx,4,25000000,1355,1.361,2142208,0,4.44,1.363,0.000,0.000,0.000,0.000,1
fasta,ifx,4,25000000,1355,1.359,2142208,0,4.44,1.360,0.000,0.000,0.000,0.000,1
fasta,ifx,4,25000000,1355,1.361,2146304,0,4.44,1.363,0.000,0.000,0.000,0.000,1
fasta,ifx,4,25000000,1355,1.360,2142208,0,4.44,1.362,0.000,0.000,0.000,0.000,1
fasta,ifx,4,25000000,1355,1.362,2146304,0,4.44,1.364,0.000,0.000,0.000,0.000,1
fasta,lua,2,25000000,1065,24.916,265388032,0,0.00,25.331,0.000,0.000,0.000,0.000,1
fasta,lua,2,25000000,1065,25.997,3694592,0,0.00,26.016,0.000,0.000,0.000,0.000,1
fasta,lua,2,25000000,1065,26.012,3694592,0,0.00,26.029,0.000,0.000,0.000,0.000,1
fasta,lua,2,25000000,1065,24.128,3698688,0,0.00,24.146,0.000,0.000,0.000,0.000,1
fasta,lua,2,25000000,1065,24.158,3698688,0,0.00,24.179,0.000,0.000,0.000,0.000,1
fasta,lua,2,25000000,1065,26.227,3862528,0,0.00,26.246,0.000,0.000,0.000,0.000,1
fasta,lua,2,25000000,1065,24.142,3858432,0,0.00,24.161,0.000,0.000,0.000,0.000,1
fasta,lua,2,25000000,1065,24.116,3866624,0,0.00,24.135,0.000,0.000,0.000,0.000,1
fasta,lua,2,25000000,1065,24.094,3694592,0,0.00,24.115,0.000,0.000,0.000,0.000,1
fasta,lua,2,25000000,1065,24.152,3866624,0,0.00,24.171,0.000,0.000,0.000,0.000,1
fasta,lua,2,25000000,1065,24.241,3866624,0,0.00,24.259,0.000,0.000,0.000,0.000,1
fasta,lua,2,25000000,1065,24.169,3690496,0,0.00,24.188,0.000,0.000,0.000,0.000,1
fasta,csharpaot,8,250000,904,0.085,11157504,0,23.99,0.189,0.000,0.000,0.000,0.000,1
fasta,csharpaot,8,25000000,904,6.684,270688256,0,23.99,7.262,0.000,0.000,0.000,0.000,1
fasta,csharpaot,8,25000000,904,6.304,8818688,0,23.99,6.690,0.000,0.000,0.000,0.000,1
fasta,csharpaot,8,25000000,904,6.302,8826880,0,23.99,6.676,0.000,0.000,0.000,0.000,1
fasta,csharpaot,8,25000000,904,6.307,8814592,0,23.99,6.679,0.000,0.000,0.000,0.000,1
fasta,csharpaot,8,25000000,904,6.309,8830976,0,23.99,6.672,0.000,0.000,0.000,0.000,1
fasta,csharpaot,8,25000000,904,6.309,8818688,0,23.99,6.692,0.000,0.000,0.000,0.000,1
fasta,csharpaot,8,25000000,904,6.312,8814592,0,23.99,6.709,0.000,0.000,0.000,0.000,1
fasta,csharpaot,8,25000000,904,6.302,8822784,0,23.99,6.679,0.000,0.000,0.000,0.000,1
fasta,csharpaot,8,25000000,904,6.291,8822784,0,23.99,6.598,0.000,0.000,0.000,0.000,1
fasta,csharpaot,8,25000000,904,6.302,8830976,0,23.99,6.666,0.000,0.000,0.000,0.000,1
fasta,csharpaot,8,25000000,904,6.304,8908800,0,23.99,6.699,0.000,0.000,0.000,0.000,1
fasta,csharpaot,8,25000000,904,6.300,8822784,0,23.99,6.676,0.000,0.000,0.000,0.000,1
fasta,dartexe,1,25000000,1407,4.603,273670144,0,6.60,4.811,0.000,0.000,0.000,0.000,1
fasta,dartexe,1,25000000,1407,4.464,12230656,0,6.60,4.467,0.000,0.000,0.000,0.000,1
fasta,dartexe,1,25000000,1407,4.477,12046336,0,6.60,4.477,0.000,0.000,0.000,0.000,1
fasta,dartexe,1,25000000,1407,4.458,12058624,0,6.60,4.460,0.000,0.000,0.000,0.000,1
fasta,dartexe,1,25000000,1407,4.452,12050432,0,6.60,4.453,0.000,0.000,0.000,0.000,1
fasta,dartexe,1,25000000,1407,4.458,12046336,0,6.60,4.459,0.000,0.000,0.000,0.000,1
fasta,dartexe,1,25000000,1407,4.448,12005376,0,6.60,4.449,0.000,0.000,0.000,0.000,1
fasta,dartexe,1,25000000,1407,4.465,11972608,0,6.60,4.466,0.000,0.000,0.000,0.000,1
fasta,dartexe,1,25000000,1407,4.465,12103680,0,6.60,4.467,0.000,0.000,0.000,0.000,1
fasta,dartexe,1,25000000,1407,4.458,12062720,0,6.60,4.459,0.000,0.000,0.000,0.000,1
fasta,dartexe,1,25000000,1407,4.455,11780096,0,6.60,4.459,0.000,0.000,0.000,0.000,1
fasta,dartexe,1,25000000,1407,4.458,12062720,0,6.60,4.461,0.000,0.000,0.000,0.000,1
fasta,clang,3,250000,1469,0.015,4894720,0,5.77,0.029,0.000,0.000,0.000,0.000,1
fasta,clang,3,25000000,1469,0.946,263897088,0,5.77,0.948,0.000,0.000,0.000,0.000,1
fasta,clang,3,25000000,1469,0.783,2256896,0,5.77,0.785,0.000,0.000,0.000,0.000,1
fasta,clang,3,25000000,1469,0.782,2236416,0,5.77,0.785,0.000,0.000,0.000,0.000,1
fasta,clang,3,25000000,1469,0.786,2273280,0,5.77,0.788,0.000,0.000,0.000,0.000,1
fasta,clang,3,25000000,1469,0.783,2244608,0,5.77,0.786,0.000,0.000,0.000,0.000,1
fasta,clang,3,25000000,1469,0.784,2154496,0,5.77,0.786,0.000,0.000,0.000,0.000,1
fasta,clang,3,25000000,1469,0.783,2158592,0,5.77,0.785,0.000,0.000,0.000,0.000,1
fasta,clang,3,25000000,1469,0.783,2277376,0,5.77,0.786,0.000,0.000,0.000,0.000,1
fasta,clang,3,25000000,1469,0.784,2277376,0,5.77,0.786,0.000,0.000,0.000,0.000,1
fasta,clang,3,25000000,1469,0.784,2154496,0,5.77,0.786,0.000,0.000,0.000,0.000,1
fasta,clang,3,25000000,1469,0.784,2277376,0,5.77,0.786,0.000,0.000,0.000,0.000,1
fasta,clang,3,25000000,1469,0.784,2318336,0,5.77,0.787,0.000,0.000,0.000,0.000,1
fasta,dartexe,3,25000000,1114,4.334,767758336,0,4.66,4.368,0.000,0.000,0.000,0.000,1
fasta,dartexe,3,25000000,1114,4.194,505786368,0,4.66,4.187,0.000,0.000,0.000,0.000,1
fasta,dartexe,3,25000000,1114,4.207,505798656,0,4.66,4.197,0.000,0.000,0.000,0.000,1
fasta,dartexe,3,25000000,1114,4.202,505995264,0,4.66,4.191,0.000,0.000,0.000,0.000,1
fasta,dartexe,3,25000000,1114,4.207,505905152,0,4.66,4.201,0.000,0.000,0.000,0.000,1
fasta,dartexe,3,25000000,1114,4.224,505823232,0,4.66,4.213,0.000,0.000,0.000,0.000,1
fasta,dartexe,3,25000000,1114,4.207,505745408,0,4.66,4.197,0.000,0.000,0.000,0.000,1
fasta,dartexe,3,25000000,1114,4.210,505823232,0,4.66,4.201,0.000,0.000,0.000,0.000,1
fasta,dartexe,3,25000000,1114,4.204,505835520,0,4.66,4.196,0.000,0.000,0.000,0.000,1
fasta,dartexe,3,25000000,1114,4.202,505954304,0,4.66,4.191,0.000,0.000,0.000,0.000,1
fasta,dartexe,3,25000000,1114,4.212,505761792,0,4.66,4.203,0.000,0.000,0.000,0.000,1
fasta,dartexe,3,25000000,1114,4.209,505856000,0,4.66,4.200,0.000,0.000,0.000,0.000,1
fasta,julia,2,250000,1094,0.919,320868352,0,0.06,8.152,0.000,0.000,0.000,0.000,1
fasta,julia,2,25000000,1094,1.441,579829760,0,0.06,1.407,0.000,0.000,0.000,0.000,1
fasta,julia,2,25000000,1094,1.314,318066688,0,0.06,1.279,0.000,0.000,0.000,0.000,1
fasta,julia,2,25000000,1094,1.315,318279680,0,0.06,1.279,0.000,0.000,0.000,0.000,1
fasta,julia,2,25000000,1094,1.318,318091264,0,0.06,1.282,0.000,0.000,0.000,0.000,1
fasta,julia,2,25000000,1094,1.314,317960192,0,0.06,1.276,0.000,0.000,0.000,0.000,1
fasta,julia,2,25000000,1094,1.313,318066688,0,0.06,1.277,0.000,0.000,0.000,0.000,1
fasta,julia,2,25000000,1094,1.317,318099456,0,0.06,1.281,0.000,0.000,0.000,0.000,1
fasta,julia,2,25000000,1094,1.320,318107648,0,0.06,1.284,0.000,0.000,0.000,0.000,1
fasta,julia,2,25000000,1094,1.319,318046208,0,0.06,1.284,0.000,0.000,0.000,0.000,1
fasta,julia,2,25000000,1094,1.315,318119936,0,0.06,1.279,0.000,0.000,0.000,0.000,1
fasta,julia,2,25000000,1094,1.316,318087168,0,0.06,1.279,0.000,0.000,0.000,0.000,1
fasta,julia,2,25000000,1094,1.315,318078976,0,0.06,1.283,0.000,0.000,0.000,0.000,1
fasta,php,3,25000000,1065,31.432,278450176,0,0.00,33.045,0.000,0.000,0.000,0.000,1
fasta,php,3,25000000,1065,31.089,16461824,0,0.00,31.126,0.000,0.000,0.000,0.000,1
fasta,php,3,25000000,1065,31.126,16449536,0,0.00,31.169,0.000,0.000,0.000,0.000,1
fasta,php,3,25000000,1065,31.070,16461824,0,0.00,31.106,0.000,0.000,0.000,0.000,1
fasta,php,3,25000000,1065,31.132,16457728,0,0.00,31.166,0.000,0.000,0.000,0.000,1
fasta,php,3,25000000,1065,31.177,16449536,0,0.00,31.208,0.000,0.000,0.000,0.000,1
fasta,php,3,25000000,1065,31.076,16424960,0,0.00,31.111,0.000,0.000,0.000,0.000,1
fasta,php,3,25000000,1065,31.198,16441344,0,0.00,31.234,0.000,0.000,0.000,0.000,1
fasta,php,3,25000000,1065,31.067,16449536,0,0.00,31.106,0.000,0.000,0.000,0.000,1
fasta,php,3,25000000,1065,31.270,16465920,0,0.00,31.308,0.000,0.000,0.000,0.000,1
fasta,php,3,25000000,1065,31.069,16433152,0,0.00,31.104,0.000,0.000,0.000,0.000,1
fasta,php,3,25000000,1065,31.070,16531456,0,0.00,31.105,0.000,0.000,0.000,0.000,1
fasta,perl,1,25000000,875,63.484,320462848,0,0.00,65.143,0.000,0.000,0.000,0.000,1
fasta,perl,1,25000000,875,64.007,58765312,0,0.00,64.036,0.000,0.000,0.000,0.000,1
fasta,perl,1,25000000,875,63.692,58765312,0,0.00,63.722,0.000,0.000,0.000,0.000,1
fasta,perl,1,25000000,875,59.841,58769408,0,0.00,59.870,0.000,0.000,0.000,0.000,1
fasta,perl,1,25000000,875,60.005,58769408,0,0.00,60.034,0.000,0.000,0.000,0.000,1
fasta,perl,1,25000000,875,60.010,58769408,0,0.00,60.038,0.000,0.000,0.000,0.000,1
fasta,perl,1,25000000,875,66.025,58806272,0,0.00,66.054,0.000,0.000,0.000,0.000,1
fasta,perl,1,25000000,875,62.969,58765312,0,0.00,62.999,0.000,0.000,0.000,0.000,1
fasta,perl,1,25000000,875,63.849,58765312,0,0.00,63.879,0.000,0.000,0.000,0.000,1
fasta,perl,1,25000000,875,63.743,59027456,0,0.00,63.774,0.000,0.000,0.000,0.000,1
fasta,perl,1,25000000,875,59.605,58769408,0,0.00,59.631,0.000,0.000,0.000,0.000,1
fasta,perl,1,25000000,875,59.672,58769408,0,0.00,59.699,0.000,0.000,0.000,0.000,1
fasta,fsharpcore,4,250000,1355,0.246,53977088,0,12.35,1.926,0.000,0.000,0.000,0.000,1
fasta,fsharpcore,4,25000000,1355,5.461,338788352,0,12.35,1.562,0.000,0.000,0.000,0.000,1
fasta,fsharpcore,4,25000000,1355,5.455,65429504,0,12.35,1.499,0.000,0.000,0.000,0.000,1
fasta,fsharpcore,4,25000000,1355,5.575,66822144,0,12.35,1.524,0.000,0.000,0.000,0.000,1
fasta,fsharpcore,4,25000000,1355,5.560,68886528,0,12.35,1.529,0.000,0.000,0.000,0.000,1
fasta,fsharpcore,4,25000000,1355,5.647,82886656,0,12.35,1.550,0.000,0.000,0.000,0.000,1
fasta,fsharpcore,4,25000000,1355,5.485,66576384,0,12.35,1.483,0.000,0.000,0.000,0.000,1
fasta,fsharpcore,4,25000000,1355,5.637,62631936,0,12.35,1.551,0.000,0.000,0.000,0.000,1
fasta,fsharpcore,4,25000000,1355,5.559,69320704,0,12.35,1.513,0.000,0.000,0.000,0.000,1
fasta,fsharpcore,4,25000000,1355,5.627,64679936,0,12.35,1.537,0.000,0.000,0.000,0.000,1
fasta,fsharpcore,4,25000000,1355,5.397,60542976,0,12.35,1.501,0.000,0.000,0.000,0.000,1
fasta,fsharpcore,4,25000000,1355,5.604,61976576,0,12.35,1.539,0.000,0.000,0.000,0.000,1
fasta,fsharpcore,4,25000000,1355,5.581,61460480,0,12.35,1.518,0.000,0.000,0.000,0.000,1
fasta,csharpaot,5,250000,1702,0.068,14692352,0,24.14,0.103,0.000,0.000,0.000,0.000,1
fasta,csharpaot,5,25000000,1702,4.538,298823680,0,24.14,1.200,0.000,0.000,0.000,0.000,1
fasta,csharpaot,5,25000000,1702,4.519,37441536,0,24.14,1.190,0.000,0.000,0.000,0.000,1
fasta,csharpaot,5,25000000,1702,4.519,32051200,0,24.14,1.195,0.000,0.000,0.000,0.000,1
fasta,csharpaot,5,25000000,1702,4.297,28495872,0,24.14,1.177,0.000,0.000,0.000,0.000,1
fasta,csharpaot,5,25000000,1702,4.378,28663808,0,24.14,1.152,0.000,0.000,0.000,0.000,1
fasta,csharpaot,5,25000000,1702,4.390,29360128,0,24.14,1.155,0.000,0.000,0.000,0.000,1
fasta,csharpaot,5,25000000,1702,4.363,34852864,0,24.14,1.144,0.000,0.000,0.000,0.000,1
fasta,csharpaot,5,25000000,1702,4.219,35352576,0,24.14,1.144,0.000,0.000,0.000,0.000,1
fasta,csharpaot,5,25000000,1702,4.447,41541632,0,24.14,1.176,0.000,0.000,0.000,0.000,1
fasta,csharpaot,5,25000000,1702,4.557,37548032,0,24.14,1.211,0.000,0.000,0.000,0.000,1
fasta,csharpaot,5,25000000,1702,4.352,39579648,0,24.14,1.168,0.000,0.000,0.000,0.000,1
fasta,csharpaot,5,25000000,1702,4.462,44486656,0,24.14,1.169,0.000,0.000,0.000,0.000,1
knucleotide,java,5,25000000,2225,46.419,498913280,0,3.28,24.597,0.000,0.000,0.000,0.000,1
knucleotide,java,5,25000000,2225,44.662,244916224,0,3.28,21.009,0.000,0.000,0.000,0.000,1
knucleotide,java,5,25000000,2225,45.420,245825536,0,3.28,21.917,0.000,0.000,0.000,0.000,1
knucleotide,java,5,25000000,2225,48.025,242864128,0,3.28,22.064,0.000,0.000,0.000,0.000,1
knucleotide,java,5,25000000,2225,45.013,246255616,0,3.28,21.182,0.000,0.000,0.000,0.000,1
knucleotide,java,5,25000000,2225,44.885,242151424,0,3.28,20.713,0.000,0.000,0.000,0.000,1
knucleotide,java,5,25000000,2225,46.162,248066048,0,3.28,20.664,0.000,0.000,0.000,0.000,1
knucleotide,java,5,25000000,2225,45.311,243298304,0,3.28,21.407,0.000,0.000,0.000,0.000,1
knucleotide,java,5,25000000,2225,48.332,245186560,0,3.28,22.640,0.000,0.000,0.000,0.000,1
knucleotide,java,5,25000000,2225,46.507,244387840,0,3.28,21.588,0.000,0.000,0.000,0.000,1
knucleotide,java,5,25000000,2225,44.932,245882880,0,3.28,20.991,0.000,0.000,0.000,0.000,1
knucleotide,java,5,25000000,2225,47.321,244879360,0,3.28,21.851,0.000,0.000,0.000,0.000,1
knucleotide,java,6,25000000,1614,26.323,642076672,0,3.26,10.836,0.000,0.000,0.000,0.000,1
knucleotide,java,6,25000000,1614,25.575,390193152,0,3.26,7.373,0.000,0.000,0.000,0.000,1
knucleotide,java,6,25000000,1614,25.658,440188928,0,3.26,7.488,0.000,0.000,0.000,0.000,1
knucleotide,java,6,25000000,1614,27.196,454742016,0,3.26,7.844,0.000,0.000,0.000,0.000,1
knucleotide,java,6,25000000,1614,25.449,389709824,0,3.26,7.321,0.000,0.000,0.000,0.000,1
